X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-117.772625056938267,34.031734927226587,98934018,211,,Health and Mental Health,Mental Health Counseling,,,Ideal Care And Health Services Inc,4 Village Loop Rd,,Pomona,CA,"SITE HOURS: Monday through Friday, 10:00am to 7:00pm. ","Service/Intake and Administration (909) 865-0191,  FAX (909) 865-0193",,,,839,The agency provides counseling services and substance abuse services to individuals who live in Los Angeles County.,91766,http://egis3.lacounty.gov/lms/?p=839,publish,34.03173496,-117.772625,2013-06-01T11:50:56.000Z,,,6630561.80207548,1834007.27255073
-118.390318056585244,34.067384966856046,98934023,211,,Health and Mental Health,Mental Health Counseling,,,"Maple Counseling Center, The",9107 Wilshire Blvd.,,Beverly Hills,CA,,"Crisis Response Team Administrative (310) 854-8996, Mary Monreal - Volunteer Opportunities Service/Intake and Administration (310) 271-9999 Ext.224,  FAX (310) 247-4910,  Service/Intake and Administration (310) 271-9999",www.tmcc.org,,,842,The agency provides counseling services and volunteer opportunities for people of all ages who live or work in Beverly Hills and adjacent areas.,90210,http://egis3.lacounty.gov/lms/?p=842,publish,34.067385,-118.390318,2013-06-01T11:50:56.000Z,,,6443459.95974447,1847132.60128689
-118.546897456416417,34.379162946030611,98934025,211,,Health and Mental Health,Mental Health Counseling,,,Emerge From Anger,25050 Peachland Ave,Suite 255,Santa Clarita,CA,,"Service/Intake (661) 255-6634,  Service/Intake (818) 783-0781",www.Emergefromanger.com,,,843,The agency provides counseling services for adults and adolescents who live in Los Angeles County.,91321,http://egis3.lacounty.gov/lms/?p=843,publish,34.37916298,-118.5468974,2013-06-01T11:50:56.000Z,,,6396656.58156663,1960813.7754989
-118.140986757134158,34.149149086617314,98934026,211,,Health and Mental Health,Mental Health Counseling,,,I Am Foundation Inc,464 E Walnut St,,Pasadena,CA,,"Service/Intake and Administration (626) 799-0999,  FAX (626) 577-1001",,,,844,The agency provides counseling services for adults who live in Los Angeles County.,91101,http://egis3.lacounty.gov/lms/?p=844,publish,34.14914912,-118.1409867,2013-06-01T11:50:56.000Z,,,6519013.2213673,1876688.49853981
-118.535917056324109,34.223573966515261,98934027,211,,Health and Mental Health,Mental Health Counseling,,,Behavioral Management Group Inc,8448 Reseda Blvd.,,Northridge,CA,,To Make Appointments Service/Intake and Administration (818) 718-7100,www.bmgprograms.com,,,845,The agency provides counseling services for court referred individuals.,91324,http://egis3.lacounty.gov/lms/?p=845,publish,34.223574,-118.535917,2013-06-01T11:50:56.000Z,,,6399667.75270964,1904175.00754306
-117.941401057157677,34.067840967503841,98934030,211,,Health and Mental Health,Mental Health Counseling,,,Counseling Solutions For Children And Families Psychology Corporation,1520 W. Cameron Ave.,,West Covina,CA,,Service/Intake and Administration (626) 813-1049,,,,847,The agency provides counseling services for individuals and families in the West Covina area.,91790,http://egis3.lacounty.gov/lms/?p=847,publish,34.067841,-117.941401,2013-06-01T11:50:56.000Z,,,6579417.36696297,1847074.21656114
-118.185147056655168,33.836907967121178,98934031,211,,Health and Mental Health,Mental Health Counseling,,,Family Outreach Counseling Services,4401 Atlantic Ave.,,Long Beach,CA,,"Service/Intake and Administration (562) 984-2012,  FAX (562) 984-2022",www.familyoutreachcounseling.com,,,849,The agency provides counseling services for individuals in Los Angeles County.,90807,http://egis3.lacounty.gov/lms/?p=849,publish,33.836908,-118.185147,2013-06-01T11:50:56.000Z,,,6505442.7445713,1763079.22739923
-118.327893056297,33.814108967466055,98934032,211,,Health and Mental Health,Mental Health Counseling,,,Crime Victim Counseling Center - Torrance,23314 Crenshaw Blvd.,,Torrance,CA,,Service/Intake (310) 534-7300,,,,850,The agency provides counseling services for people of all ages in Los Angeles County.,90505,http://egis3.lacounty.gov/lms/?p=850,publish,33.814109,-118.327893,2013-06-01T11:50:56.000Z,,,6462065.03867596,1754892.7463969
-118.030022056958842,34.151136966935162,98934033,211,,Health and Mental Health,Mental Health Counseling,,,Crossroads Community Counseling,41 E. Foothill Blvd.,,Arcadia,CA,"Monday through Friday, 8:00am to 9:00pm; Saturday, 8:00am to 7:00pm; Sunday, 10:00am to 6:00pm. ",Service/Intake and Administration (626) 737-1732,www.4crossroads.org,,,851,The agency provides counseling services for people of all ages in Los Angeles County.,91006,http://egis3.lacounty.gov/lms/?p=851,publish,34.151137,-118.030022,2013-06-01T11:50:56.000Z,,,6552587.04759222,1877383.36690073
-117.943844057105125,34.069632966965194,98934034,211,,Health and Mental Health,Mental Health Counseling,,,Baldwin Park Counseling,1710 W. Cameron Ave.,,West Covina,CA,,Service/Intake and Administration (626) 917-2120,,,,852,The agency provides counseling services for people of all ages in Los Angeles County.,91790,http://egis3.lacounty.gov/lms/?p=852,publish,34.069633,-117.943844,2013-06-01T11:50:56.000Z,,,6578677.12631747,1847725.93704247
-118.448906055546132,34.151572016464542,98934036,211,,Health and Mental Health,Mental Health Counseling,,,Counseling West,4419 Van Nuys Blvd,,Sherman Oaks,CA,"Monday through Friday, 8:00am to 9:00pm; Saturday, 8:00am to 6:00pm. ","Service/Intake and Administration (818) 990-9898, Parenting Class, Anger Management, Parents without Service/Intake (818) 390-3910,  FAX (818) 783-2243",www.counselingwest.com,,,853,"The agency provides counseling services for people of all ages who live in the Conejo, San Fernando, and Simi Valleys.",91403,http://egis3.lacounty.gov/lms/?p=853,publish,34.15157205,-118.448906,2013-06-01T11:50:56.000Z,,,6425853.13308156,1877843.60515347
-118.148268056772466,33.804331967552848,98934039,211,,Health and Mental Health,Mental Health Counseling,,,Jewish Family And Children's Services Of Greater Long Beach - West Orange County,3801 E. Willow Ave.,,Long Beach,CA,,"FAX (562) 427-7910,  Service/Intake (562) 427-7916",www.jfcslongbeach.org,,,855,"The agency provides counseling services for people of all ages, and services for older adults who live in the Long Beach, and western Orange County areas.",90815,http://egis3.lacounty.gov/lms/?p=855,publish,33.804332,-118.148268,2013-06-01T11:50:56.000Z,,,6516625.09130105,1751205.39780048
-118.477424055303786,33.998135967044945,98934041,211,,Health and Mental Health,Mental Health Counseling,,,Catholic Charities - Catholic Counseling Services,211 3rd Ave.,,Venice,CA,,"Counseling - John Sexton Service/Intake and Administration (310) 392-8701 Ext.105,  FAX (310) 399-4097",,,,856,"The agency provides counseling services for people of all ages, primarily, in the Westside area.",90291,http://egis3.lacounty.gov/lms/?p=856,publish,33.998136,-118.477424,2013-06-01T11:50:56.000Z,,,6416959.82081573,1822045.6691774
-118.302024056679329,34.061605966618842,98934042,211,,Health and Mental Health,Mental Health Counseling,,,Casa De La Familia,3550 Wilshire Blvd.,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","FAX (213) 384-2084,  Service/Intake and Administration (213) 384-8494",www.casadelafamilia.org,,,857,The agency provides counseling services for victims of crime and their families of all ages in Los Angeles County and surrounding areas.,90010,http://egis3.lacounty.gov/lms/?p=857,publish,34.061606,-118.302024,2013-06-01T11:50:56.000Z,,,6470193.96598764,1844937.43113656
-118.45100005587679,34.021846966842595,98934043,211,,Health and Mental Health,Mental Health Counseling,,,Daybreak Counseling Services - Santa Monica,3301 Ocean Park Blvd.,,Santa Monica,CA,,Service/Intake (310) 995-1202,www.daybreakservices.com,,,859,"The agency provides counseling services for youth, ages 16 to 18, and adults who live in various parts of Los Angeles County.",90405,http://egis3.lacounty.gov/lms/?p=859,publish,34.021847,-118.451,2013-06-01T11:50:56.000Z,,,6425007.77781689,1830637.50763673
-118.293838056256021,33.881658967096172,98934044,211,,Health and Mental Health,Mental Health Counseling,,,Daybreak Counseling Services,1117 Gardena Blvd.,,Gardena,CA,,Service/Intake and Administration (310) 995-1202,www.daybreakservices.com,,,860,"The agency provides counseling services for youth, ages 16 to 18, and adults who live in various parts of Los Angeles County.",90247,http://egis3.lacounty.gov/lms/?p=860,publish,33.881659,-118.293838,2013-06-01T11:50:56.000Z,,,6472481.8852963,1779443.80490623
-118.446912055825592,34.188539966846477,98934045,211,,Health and Mental Health,Mental Health Counseling,,,Daybreak Counseling Services - Van Nuys,14416 Hamlin St.,,Van Nuys,CA,"Monday through Friday, 9:00am to 5:00pm; Saturday, 9:00am to 3:00pm. ",Service/Intake (310) 995-1202,www.daybreakservices.com,,,861,"The agency provides counseling services for youth, ages 16 to 18, and adults who live in various parts of Los Angeles County.",91401,http://egis3.lacounty.gov/lms/?p=861,publish,34.18854,-118.446912,2013-06-01T11:50:56.000Z,,,6426516.2311648,1891294.09236006
-118.121538056772039,34.14944796657803,98934046,211,,Health and Mental Health,Mental Health Counseling,,,Daybreak Counseling Services - Pasadena,183 N. Hill St.,,Pasadena,CA,,Service/Intake (310) 995-1202,www.daybreakservices.com,,,862,"The agency provides counseling services for youth, ages 16 to 18, and adults who live in various parts of Los Angeles County.",91106,http://egis3.lacounty.gov/lms/?p=862,publish,34.149448,-118.121538,2013-06-01T11:50:56.000Z,,,6524897.77193414,1876789.58232714
-118.396630056382193,34.183156966323843,98934050,211,,Health and Mental Health,Mental Health Counseling,,,Advantage Family Services Inc,6205 Laurel Canyon Blvd.,,North Hollywood,CA,,"FAX (818) 506-5540,  Service/Intake and Administration (818) 508-7344",,,,865,"The agency provides counseling services to children, adolescents and adults who live in Los Angeles County.",91606,http://egis3.lacounty.gov/lms/?p=865,publish,34.183157,-118.39663,2013-06-01T11:50:56.000Z,,,6441714.58364205,1889271.33164181
-117.753721057924594,34.05579896707593,98934053,211,,Health and Mental Health,Mental Health Counseling,,,Family Service Of Pomona Valley,436 W. 4th St.,,Pomona,CA,"Monday through Thursday, 4:00pm to 9:00pm. An answering machine is available when no one is in the office. ","FAX (909) 620-5674,  Service/Intake and Administration (909) 620-1776",www.familyserviceofpomonavalley.org,,,867,"The agency provides counseling services to people of all ages who have children 18 years old and younger who live in Claremont, Diamond Bar, La Verne, Phillips Ranch, Pomona and San Dimas; services are targeted, but not restricted to these cities.",91766,http://egis3.lacounty.gov/lms/?p=867,publish,34.055799,-117.753721,2013-06-01T11:50:56.000Z,,,6636267.98357648,1842778.11721373
-118.12409405610056,33.788453967210756,98934055,211,,Health and Mental Health,Mental Health Counseling,,,Family Service - East Long Beach,5500 E. Atherton St.,,Long Beach,CA,"Monday through Friday, 9:00am to 8:00pm; and Saturday, 9:00am to 1:00pm. ",Service/Intake (562) 493-1496,www.aspiranet.org,,,868,The agency provides counseling services and domestic violence services for people of all ages in the Greater Long Beach area.,90815,http://egis3.lacounty.gov/lms/?p=868,publish,33.788454,-118.124094,2013-06-01T11:50:56.000Z,,,6523962.24723038,1745417.0110833
-118.19275805603408,33.779797967408435,98934058,211,,Health and Mental Health,Mental Health Counseling,,,Family Service - Downtown Long Beach,1043 Pine Ave.,,Long Beach,CA,"Monday through Thursday, 10:00am to 8:00pm; Friday, 10:00am to 1:00pm. ",Service/Intake (562) 436-3358,www.aspiranet.org,,,869,The agency provides counseling services and domestic violence services for people of all ages in the Greater Long Beach area.,90813,http://egis3.lacounty.gov/lms/?p=869,publish,33.779798,-118.192758,2013-06-01T11:50:56.000Z,,,6503091.4953368,1742299.73943073
-118.133607056045363,33.882738966937708,98934062,211,,Health and Mental Health,Mental Health Counseling,,,Family Service - Bellflower,16704 Clark Ave.,,Bellflower,CA,,Service/Intake (562) 867-1737,www.aspiranet.org,,,870,The agency provides counseling services and domestic violence services for people of all ages in the Greater Long Beach area.,90706,http://egis3.lacounty.gov/lms/?p=870,publish,33.882739,-118.133607,2013-06-01T11:50:56.000Z,,,6521117.16761872,1779733.43588865
-118.396303056218059,34.192817966132644,98934066,211,,Health and Mental Health,Mental Health Counseling,,,"Village Family Services, The",6736 Laurel Canyon Blvd.,,North Hollywood,CA,,"FAX (818) 755-8789,  Service/Intake (818) 755-8786",www.thevillagefs.org,,,872,"The agency provides mental health services, domestic violence services, family life education, foster care and adoption services, for people of all ages.",91606,http://egis3.lacounty.gov/lms/?p=872,publish,34.192818,-118.396303,2013-06-01T11:50:56.000Z,,,6441827.34161864,1892786.72684197
-118.35203385645525,33.891338886776303,98934070,211,,Health and Mental Health,Mental Health Counseling,,,San Martin De Porres Counseling Center Inc,15342 Hawthorne Blvd,,Lawndale,CA,"Monday through Friday, 10:00am to 7:00pm; Saturday, 9:00am to 5:00pm. ","FAX (310) 644-3311,  Service/Intake and Administration (310) 644-3300",www.martindeporrescenter.org,,,873,"The agency provides counseling services, domestic violence services, substance abuse services and victims of crime support for people of all ages in Los Angeles County.",90260,http://egis3.lacounty.gov/lms/?p=873,publish,33.89133892,-118.3520338,2013-06-01T11:50:56.000Z,,,6454830.15747647,1783023.28659239
-118.098578056594818,34.149661967047294,98934073,211,,Health and Mental Health,Mental Health Counseling,,,Foothill Family Service,2500 E. Foothill Blvd.,,Pasadena,CA,,"FAX (626) 564-1651,  Service/Intake (866) 304-4337,  Service/Intake (626) 564-1613,  TDD (626) 795-8021",www.foothillfamily.org,,,875,"The agency provides counseling services, domestic violence services, family life education, child abuse services, services for older adults, and welfare-to-work support services for individuals of all ages in the San Gabriel Valley area.",91107,http://egis3.lacounty.gov/lms/?p=875,publish,34.149662,-118.098578,2013-06-01T11:50:56.000Z,,,6531844.62680681,1876859.85515247
